MB,t,tsq,Day of Week_1,Day of Week_2,Day of Week_3,Day of Week_4,Day of Week_5,Day of Week_6
1664.064006,13319,177395761,0,0,0,0,0,1
1632.998086,13320,177422400,0,0,0,0,0,1
1630.305399,13321,177449041,0,0,0,0,0,1
1693.80349,13322,177475684,0,0,0,0,0,1
1758.39839,13323,177502329,0,0,0,0,0,1
1772.974651,13324,177528976,0,0,0,0,0,1
1843.503733,13325,177555625,0,0,0,0,0,1
1855.868896,13326,177582276,0,0,0,0,0,1
1933.855125,13327,177608929,0,0,0,0,0,1
1988.239136,13328,177635584,0,0,0,0,0,1
2079.80478,13329,177662241,0,0,0,0,0,1
2040.657617,13330,177688900,0,0,0,0,0,1
2017.091226,13331,177715561,0,0,0,0,0,1
2048.516153,13332,177742224,0,0,0,0,0,1
2081.475237,13333,177768889,0,0,0,0,0,1
2024.640298,13334,177795556,0,0,0,0,0,1
2157.053052,13335,177822225,0,0,0,0,0,1
2125.442006,13336,177848896,0,0,0,0,0,1
2227.297559,13337,177875569,0,0,0,0,0,1
2230.673104,13338,177902244,0,0,0,0,0,1
2168.457008,13339,177928921,0,0,0,0,0,1
2152.627609,13340,177955600,0,0,0,0,0,1
2182.264427,13341,177982281,0,0,0,0,0,1
2243.30907,13342,178008964,0,0,0,0,0,1
2270.642497,13343,178035649,0,0,0,0,0,1
2412.618631,13344,178062336,0,0,0,0,0,1
2394.442057,13345,178089025,0,0,0,0,0,1
2450.493654,13346,178115716,0,0,0,0,0,1
2531.885301,13347,178142409,0,0,0,0,0,1
2544.08451,13348,178169104,0,0,0,0,0,1
2565.319137,13349,178195801,0,0,0,0,0,1
2432.839982,13350,178222500,0,0,0,0,0,1
2439.096069,13351,178249201,0,0,0,0,0,1
2448.525509,13352,178275904,0,0,0,0,0,1
2522.882441,13353,178302609,0,0,0,0,0,1
2530.584947,13354,178329316,0,0,0,0,0,1
2511.603864,13355,178356025,0,0,0,0,0,1
2546.691607,13356,178382736,0,0,0,0,0,1
2541.33552,13357,178409449,0,0,0,0,0,1
2684.09885,13358,178436164,0,0,0,0,0,1
2621.521966,13359,178462881,0,0,0,0,0,1
2587.858822,13360,178489600,0,0,0,0,0,1
2597.867676,13361,178516321,0,0,0,0,0,1
2552.349676,13362,178543044,0,0,0,0,0,1
2553.005088,13363,178569769,0,0,0,0,0,1
2602.926656,13364,178596496,0,0,0,0,0,1
2614.282443,13365,178623225,0,0,0,0,0,1
2678.267572,13366,178649956,0,0,0,0,0,1
2667.317574,13367,178676689,0,0,0,0,0,1
2625.365737,13368,178703424,0,0,0,0,0,1
2658.512624,13369,178730161,0,0,0,0,0,1
2714.953872,13370,178756900,0,0,0,0,0,1
2711.19434,13371,178783641,0,0,0,0,0,1
2775.845892,13372,178810384,0,0,0,0,0,1
2819.154403,13373,178837129,0,0,0,0,0,1
2744.694798,13374,178863876,0,0,0,0,0,1
2614.520377,13375,178890625,0,0,0,0,0,1
2698.649858,13376,178917376,0,0,0,0,0,1
2733.930327,13377,178944129,0,0,0,0,0,1
2637.577775,13378,178970884,0,0,0,0,0,1
2679.152991,13379,178997641,0,0,0,0,0,1
2648.39049,13380,179024400,0,0,0,0,0,1
2718.577449,13381,179051161,0,0,0,0,0,1
2724.988959,13382,179077924,0,0,0,0,0,1
2840.529762,13383,179104689,0,0,0,0,0,1
2722.529494,13384,179131456,0,0,0,0,0,1
2725.570384,13385,179158225,0,0,0,0,0,1
2751.704568,13386,179184996,0,0,0,0,0,1
2776.898146,13387,179211769,0,0,0,0,0,1
2757.387338,13388,179238544,0,0,0,0,0,1
2785.549654,13389,179265321,0,0,0,0,0,1
2796.10769,13390,179292100,0,0,0,0,0,1
2715.914015,13391,179318881,0,0,0,0,0,1
2678.506798,13392,179345664,0,0,0,0,0,1
2886.702029,13393,179372449,0,0,0,0,0,1
2807.948965,13394,179399236,0,0,0,0,0,1
2785.787671,13395,179426025,0,0,0,0,0,1
2740.812367,13396,179452816,0,0,0,0,0,1
2799.232684,13397,179479609,0,0,0,0,0,1
2733.740675,13398,179506404,0,0,0,0,0,1
2850.610062,13399,179533201,0,0,0,0,0,1
2832.996185,13400,179560000,0,0,0,0,0,1
2909.747494,13401,179586801,0,0,0,0,0,1
2913.914504,13402,179613604,0,0,0,0,0,1
2859.408677,13403,179640409,0,0,0,0,0,1
3020.141143,13404,179667216,0,0,0,0,0,1
2968.884976,13405,179694025,0,0,0,0,0,1
3064.163459,13406,179720836,0,0,0,0,0,1
2923.424462,13407,179747649,0,0,0,0,0,1
2845.746672,13408,179774464,0,0,0,0,0,1
2958.380065,13409,179801281,0,0,0,0,0,1
2924.115735,13410,179828100,0,0,0,0,0,1
2911.815148,13411,179854921,0,0,0,0,0,1
2925.673486,13412,179881744,0,0,0,0,0,1
2802.588183,13413,179908569,0,0,0,0,0,1
2816.576634,13414,179935396,0,0,0,0,0,1
2844.807892,13415,179962225,0,0,0,0,0,1
2856.116224,13416,179989056,0,0,0,0,0,1
2893.672311,13417,180015889,0,0,0,0,0,1
2927.067724,13418,180042724,0,0,0,0,0,1
2843.073712,13419,180069561,0,0,0,0,0,1
2829.118628,13420,180096400,0,0,0,0,0,1
2749.769673,13421,180123241,0,0,0,0,0,1
2762.204948,13422,180150084,0,0,0,0,0,1
2769.871321,13423,180176929,0,0,0,0,0,1
2820.039783,13424,180203776,0,0,0,0,0,1
2859.123428,13425,180230625,0,0,0,0,0,1
2794.681843,13426,180257476,0,0,0,0,0,1
2880.183447,13427,180284329,0,0,0,0,0,1
3139.611035,13428,180311184,0,0,0,0,0,1
3121.32087,13429,180338041,0,0,0,0,0,1
3192.227352,13430,180364900,0,0,0,0,0,1
3143.91382,13431,180391761,0,0,0,0,0,1
2994.079583,13432,180418624,0,0,0,0,0,1
2968.384981,13433,180445489,0,0,0,0,0,1
3143.970353,13434,180472356,0,0,0,0,0,1
3135.921423,13435,180499225,0,0,0,0,0,1
3338.291951,13436,180526096,0,0,0,0,0,1
3157.341132,13437,180552969,0,0,0,0,0,1
3207.432062,13438,180579844,0,0,0,0,0,1
3142.293114,13439,180606721,0,0,0,0,0,1
3265.729085,13440,180633600,0,0,0,0,0,1
3222.266606,13441,180660481,0,0,0,0,0,1
3070.892915,13442,180687364,0,0,0,0,0,1
3032.301948,13443,180714249,0,0,0,0,0,1
3081.209711,13444,180741136,0,0,0,0,0,1
3086.223756,13445,180768025,0,0,0,0,0,1
3113.149664,13446,180794916,0,0,0,0,0,1
3282.757331,13447,180821809,0,0,0,0,0,1
3193.240044,13448,180848704,0,0,0,0,0,1
3182.232272,13449,180875601,0,0,0,0,0,1
3107.943497,13450,180902500,0,0,0,0,0,1
3231.556964,13451,180929401,0,0,0,0,0,1
3233.814133,13452,180956304,0,0,0,0,0,1
3164.510572,13453,180983209,0,0,0,0,0,0
3176.138789,13454,181010116,0,0,0,0,0,0
3154.833252,13455,181037025,0,0,0,0,0,0
3052.246137,13456,181063936,0,0,0,0,0,0
2970.237368,13457,181090849,0,0,0,0,0,0
2927.901828,13458,181117764,0,0,0,0,0,0
2954.255596,13459,181144681,0,0,0,0,0,0
3089.734131,13460,181171600,0,0,0,0,0,0
3029.300032,13461,181198521,0,0,0,0,0,0
3044.003512,13462,181225444,0,0,0,0,0,0
3104.673346,13463,181252369,0,0,0,0,0,0
2976.441135,13464,181279296,0,0,0,0,0,0
3083.802544,13465,181306225,0,0,0,0,0,0
2961.978554,13466,181333156,0,0,0,0,0,0
2950.765195,13467,181360089,0,0,0,0,0,0
2905.409274,13468,181387024,0,0,0,0,0,0
3027.108733,13469,181413961,0,0,0,0,0,0
2790.114612,13470,181440900,0,0,0,0,0,0
2755.50623,13471,181467841,0,0,0,0,0,0
2839.250743,13472,181494784,0,0,0,0,0,0
2946.801873,13473,181521729,0,0,0,0,0,0
2884.845549,13474,181548676,0,0,0,0,0,0
2897.70833,13475,181575625,0,0,0,0,0,0
2777.392662,13476,181602576,0,0,0,0,0,0
2751.350415,13477,181629529,0,0,0,0,0,0
2677.013052,13478,181656484,0,0,0,0,0,0
2643.855733,13479,181683441,0,0,0,0,0,0
2649.31992,13480,181710400,0,0,0,0,0,0
2650.168781,13481,181737361,0,0,0,0,0,0
2533.633951,13482,181764324,0,0,0,0,0,0
2512.751283,13483,181791289,0,0,0,0,0,0
2629.019072,13484,181818256,0,0,0,0,0,0
2521.219094,13485,181845225,0,0,0,0,0,0
2453.056901,13486,181872196,0,0,0,0,0,0
2393.382756,13487,181899169,0,0,0,0,0,0
2394.767578,13488,181926144,0,0,0,0,0,0
2367.273046,13489,181953121,0,0,0,0,0,0
2288.747421,13490,181980100,0,0,0,0,0,0
2256.178648,13491,182007081,0,0,0,0,0,0
2271.015063,13492,182034064,0,0,0,0,0,0
2182.631756,13493,182061049,0,0,0,0,0,0
2164.12029,13494,182088036,0,0,0,0,0,0
2219.798895,13495,182115025,0,0,0,0,0,0
2255.533369,13496,182142016,0,0,0,0,0,0
2201.225119,13497,182169009,0,0,0,0,0,0
2183.720689,13498,182196004,0,0,0,0,0,0
2403.17737,13499,182223001,0,0,0,0,0,0
2239.808056,13500,182250000,0,0,0,0,0,0
2150.79558,13501,182277001,0,0,0,0,0,0
2018.185669,13502,182304004,0,0,0,0,0,0
1991.556271,13503,182331009,0,0,0,0,0,0
1963.251404,13504,182358016,0,0,0,0,0,0
1919.301696,13505,182385025,0,0,0,0,0,0
1838.528506,13506,182412036,0,0,0,0,0,0
1919.73657,13507,182439049,0,0,0,0,0,0
1831.818684,13508,182466064,0,0,0,0,0,0
1877.389078,13509,182493081,0,0,0,0,0,0
1841.968451,13510,182520100,0,0,0,0,0,0
1938.304315,13511,182547121,0,0,0,0,0,0
1914.311255,13512,182574144,0,0,0,0,0,0
1764.400379,13513,182601169,0,0,0,0,0,0
1706.14987,13514,182628196,0,0,0,0,0,0
1631.114053,13515,182655225,0,0,0,0,0,0
1597.374666,13516,182682256,0,0,0,0,0,0
1631.395903,13517,182709289,0,0,0,0,0,0
1583.403568,13518,182736324,0,0,0,0,0,0
1645.939441,13519,182763361,0,0,0,0,0,0
1587.143796,13520,182790400,0,0,0,0,0,0
1626.385995,13521,182817441,0,0,0,0,0,0
1652.700484,13522,182844484,0,0,0,0,0,0
1618.111033,13523,182871529,0,0,0,0,0,0
1620.575916,13524,182898576,0,0,0,0,0,0
1608.053178,13525,182925625,0,0,0,0,0,0
1590.638149,13526,182952676,0,0,0,0,0,0
1563.94908,13527,182979729,0,0,0,0,0,0
1557.758469,13528,183006784,0,0,0,0,0,0
1559.977537,13529,183033841,0,0,0,0,0,0
1515.403709,13530,183060900,0,0,0,0,0,0
1624.873124,13531,183087961,0,0,0,0,0,0
1582.923775,13532,183115024,0,0,0,0,0,0
1557.983562,13533,183142089,0,0,0,0,0,0
1702.148339,13534,183169156,0,0,0,0,0,0
1633.356808,13535,183196225,0,0,0,0,0,0
1561.196903,13536,183223296,0,0,0,0,0,0
1520.761665,13537,183250369,0,0,0,0,0,0
1500.525646,13538,183277444,0,0,0,0,0,0
1517.820761,13539,183304521,0,0,0,0,0,0
1531.436538,13540,183331600,0,0,0,0,0,0
1492.012543,13541,183358681,0,0,0,0,0,0
1547.949369,13542,183385764,0,0,0,0,0,0
1576.761093,13543,183412849,0,0,0,0,0,0
1516.465951,13544,183439936,0,0,0,0,0,0
1563.182415,13545,183467025,0,0,0,0,0,0
1614.953291,13546,183494116,0,0,0,0,0,0
1528.046564,13547,183521209,0,0,0,0,0,0
1438.429507,13548,183548304,0,0,0,0,0,0
1448.479426,13549,183575401,0,0,0,0,0,0
1389.803106,13550,183602500,0,0,0,0,0,0
1384.313293,13551,183629601,0,0,0,0,0,0
1364.842069,13552,183656704,0,0,0,0,0,0
1321.103592,13553,183683809,0,0,0,0,0,0
1403.399719,13554,183710916,0,0,0,0,0,0
1424.766666,13555,183738025,0,0,0,0,0,0
1399.291301,13556,183765136,0,0,0,0,0,0
1369.301946,13557,183792249,0,0,0,0,0,0
1487.04859,13558,183819364,0,0,0,0,0,0
1617.900874,13559,183846481,0,0,0,0,0,0
1516.407676,13560,183873600,0,0,0,0,0,0
1499.894508,13561,183900721,0,0,0,0,0,0
1519.23795,13562,183927844,0,0,0,0,0,0
1481.560498,13563,183954969,0,0,0,0,0,0
1416.305472,13564,183982096,0,0,0,0,0,0
1540.188181,13565,184009225,0,0,0,0,0,0
2117.83641,13566,184036356,0,0,0,0,0,0
1684.724048,13567,184063489,0,0,0,0,0,0
1530.5257,13568,184090624,0,0,0,0,0,0
1545.571706,13569,184117761,0,0,0,0,0,0
1480.570916,13570,184144900,0,0,0,0,0,0
1494.875863,13571,184172041,0,0,0,0,0,0
1481.550743,13572,184199184,0,0,0,0,0,0
1506.390589,13573,184226329,0,0,0,0,0,0
1542.361985,13574,184253476,0,0,0,0,0,0
1635.784557,13575,184280625,0,0,0,0,0,0
1639.370574,13576,184307776,0,0,0,0,0,0
1738.790193,13577,184334929,0,0,0,0,0,0
1921.141782,13578,184362084,0,0,0,0,0,0
1893.253999,13579,184389241,0,0,0,0,0,0
1915.375085,13580,184416400,0,0,0,0,0,0
2023.359859,13581,184443561,0,0,0,0,0,0
2084.883018,13582,184470724,0,0,0,0,0,0
2168.375558,13583,184497889,0,0,0,0,0,0
2235.719864,13584,184525056,0,0,0,0,0,0
2420.350564,13585,184552225,0,0,0,0,0,0
2528.768349,13586,184579396,0,0,0,0,0,0
2630.092751,13587,184606569,0,0,0,0,0,0
2686.810958,13588,184633744,0,0,0,0,0,0
2840.977944,13589,184660921,0,0,0,0,0,0
3100.477265,13590,184688100,0,0,0,0,0,0
3164.103312,13591,184715281,0,0,0,0,0,0
3330.632995,13592,184742464,0,0,0,0,0,0
3805.393322,13593,184769649,0,0,0,0,0,0
3971.425798,13594,184796836,0,0,0,0,0,0
3945.073131,13595,184824025,0,0,0,0,0,0
4000.695582,13596,184851216,0,0,0,0,0,0
4230.567211,13597,184878409,0,0,0,0,0,0
4325.686541,13598,184905604,0,0,0,0,0,0
4317.51708,13599,184932801,0,0,0,0,0,0
4505.32469,13600,184960000,0,0,0,0,0,0
4780.027055,13601,184987201,0,0,0,0,0,0
5245.746821,13602,185014404,0,0,0,0,0,0
5566.052388,13603,185041609,0,0,0,0,0,0
5538.108883,13604,185068816,0,0,0,0,0,0
5796.791868,13605,185096025,0,0,0,0,0,0
5763.577834,13606,185123236,0,0,0,0,0,0
5866.024759,13607,185150449,0,0,0,0,0,0
5919.1539,13608,185177664,0,0,0,0,0,0
6107.00134,13609,185204881,0,0,0,0,0,0
6356.862994,13610,185232100,0,0,0,0,0,0
6167.602057,13611,185259321,0,0,0,0,0,0
6297.782294,13612,185286544,0,0,0,0,0,0
6212.704173,13613,185313769,0,0,0,0,0,0
6203.646596,13614,185340996,0,0,0,0,0,0
6603.336204,13615,185368225,0,0,0,0,0,0
6621.334424,13616,185395456,0,0,0,0,0,0
6953.068037,13617,185422689,0,0,0,0,0,0
6861.178058,13618,185449924,0,0,0,0,0,0
6607.686392,13619,185477161,0,0,0,0,0,0
6570.068628,13620,185504400,0,0,0,0,0,0
6813.553444,13621,185531641,0,0,0,0,0,0
6829.803824,13622,185558884,0,0,0,0,0,0
6654.743487,13623,185586129,0,0,0,0,0,0
6723.228408,13624,185613376,0,0,0,0,0,0
7207.877077,13625,185640625,0,0,0,0,0,0
7217.737907,13626,185667876,0,0,0,0,0,0
7158.963476,13627,185695129,0,0,0,0,0,0
7258.152709,13628,185722384,0,0,0,0,0,0
7285.978792,13629,185749641,0,0,0,0,0,0
7340.877449,13630,185776900,0,0,0,0,0,0
7523.163973,13631,185804161,0,0,0,0,0,0
7769.295112,13632,185831424,0,0,0,0,0,0
7301.110956,13633,185858689,0,0,0,0,0,0
7400.466384,13634,185885956,0,0,0,0,0,0
7095.82935,13635,185913225,0,0,0,0,0,0
7072.611617,13636,185940496,0,0,0,0,0,0
7094.847939,13637,185967769,0,0,0,0,0,0
7056.68812,13638,185995044,0,0,0,0,0,0
7041.210585,13639,186022321,0,0,0,0,0,0
7087.848355,13640,186049600,0,0,0,0,0,0
7205.179988,13641,186076881,0,0,0,0,0,0
7176.974049,13642,186104164,0,0,0,0,0,0
6979.330574,13643,186131449,0,0,0,0,0,0
7120.621487,13644,186158736,0,0,0,0,0,0
7386.000627,13645,186186025,0,0,0,0,0,0
7561.747995,13646,186213316,0,0,0,0,0,0
7395.253128,13647,186240609,0,0,0,0,0,0
7278.488414,13648,186267904,0,0,0,0,0,0
7247.033626,13649,186295201,0,0,0,0,0,0
7253.324942,13650,186322500,0,0,0,0,0,0
7596.454549,13651,186349801,0,0,0,0,0,0
7536.810466,13652,186377104,0,0,0,0,0,0
7398.514303,13653,186404409,0,0,0,0,0,0
7542.029968,13654,186431716,0,0,0,0,0,0
7164.00053,13655,186459025,0,0,0,0,0,0
7372.587688,13656,186486336,0,0,0,0,0,0
7507.271436,13657,186513649,0,0,0,0,0,0
7282.72761,13658,186540964,0,0,0,0,0,0
7375.301364,13659,186568281,0,0,0,0,0,0
7674.423912,13660,186595600,0,0,0,0,0,0
7544.419155,13661,186622921,0,0,0,0,0,0
7533.088398,13662,186650244,0,0,0,0,0,0
7323.002075,13663,186677569,0,0,0,0,0,0
7363.553395,13664,186704896,0,0,0,0,0,0
7664.255775,13665,186732225,0,0,0,0,0,0
7401.211073,13666,186759556,0,0,0,0,0,0
7376.052221,13667,186786889,0,0,0,0,0,0
7230.237092,13668,186814224,0,0,0,0,0,0
7452.951984,13669,186841561,0,0,0,0,0,0
7431.772221,13670,186868900,0,0,0,0,0,0
7332.809708,13671,186896241,0,0,0,0,0,0
7425.134693,13672,186923584,0,0,0,0,0,0
7328.147939,13673,186950929,0,0,0,0,0,0
7361.678945,13674,186978276,0,0,0,0,0,0
7264.992773,13675,187005625,0,0,0,0,0,0
7272.651052,13676,187032976,0,0,0,0,0,0
7428.556671,13677,187060329,0,0,0,0,0,0
7354.023852,13678,187087684,0,0,0,0,0,0
7359.952441,13679,187115041,0,0,0,0,0,0
7208.084606,13680,187142400,0,0,0,0,0,0
7124.769649,13681,187169761,0,0,0,0,0,0
7134.343069,13682,187197124,0,0,0,0,0,0
7098.432437,13683,187224489,0,0,0,0,0,0
7162.481204,13684,187251856,0,0,0,0,0,0
6838.619697,13685,187279225,0,0,0,0,0,0
6934.821538,13686,187306596,0,0,0,0,0,0
7180.100304,13687,187333969,0,0,0,0,0,0
6937.498935,13688,187361344,0,0,0,0,0,0
6775.288527,13689,187388721,0,0,0,0,0,0
6973.464457,13690,187416100,0,0,0,0,0,0
6750.848428,13691,187443481,0,0,0,0,0,0
6964.589865,13692,187470864,0,0,0,0,0,0
6652.804275,13693,187498249,0,0,0,0,0,0
6682.550553,13694,187525636,0,0,0,0,0,0
6684.663969,13695,187553025,0,0,0,0,0,0
6440.936263,13696,187580416,0,0,0,0,0,0
6294.594659,13697,187607809,0,0,0,0,0,0
6117.808769,13698,187635204,0,0,0,0,0,0
5935.411633,13699,187662601,0,0,0,0,0,0
6239.427489,13700,187690000,0,0,0,0,0,0
5859.725862,13701,187717401,0,0,0,0,0,0
5648.182722,13702,187744804,0,0,0,0,0,0
5549.318306,13703,187772209,0,0,0,0,0,0
5462.290892,13704,187799616,0,0,0,0,0,0
5449.778461,13705,187827025,0,0,0,0,0,0
5343.683455,13706,187854436,0,0,0,0,0,0
5459.728221,13707,187881849,0,0,0,0,0,0
5175.038741,13708,187909264,0,0,0,0,0,0
4782.31069,13709,187936681,0,0,0,0,0,0
4839.605452,13710,187964100,0,0,0,0,0,0
4749.577255,13711,187991521,0,0,0,0,0,0
4690.722763,13712,188018944,0,0,0,0,0,0
4446.253533,13713,188046369,0,0,0,0,0,0
4461.052985,13714,188073796,0,0,0,0,0,0
4297.194039,13715,188101225,0,0,0,0,0,0
4219.19867,13716,188128656,0,0,0,0,0,0
4237.254761,13717,188156089,0,0,0,0,0,0
4157.793895,13718,188183524,0,0,0,0,0,0
4159.498368,13719,188210961,0,0,0,0,0,0
4082.39443,13720,188238400,0,0,0,0,0,0
4026.687522,13721,188265841,0,0,0,0,0,0
4071.172811,13722,188293284,0,0,0,0,0,0
3968.737716,13723,188320729,0,0,0,0,0,0
3899.791159,13724,188348176,0,0,0,0,0,0
3806.236786,13725,188375625,0,0,0,0,0,0
3812.868719,13726,188403076,0,0,0,0,0,0
3802.750016,13727,188430529,0,0,0,0,0,0
3799.558765,13728,188457984,0,0,0,0,0,0
3590.130856,13729,188485441,0,0,0,0,0,0
3485.352542,13730,188512900,0,0,0,0,0,0
3501.133763,13731,188540361,0,0,0,0,0,0
3488.153329,13732,188567824,0,0,0,0,0,0
3509.577647,13733,188595289,0,0,0,0,0,0
3653.422121,13734,188622756,0,0,0,0,0,0
3745.284983,13735,188650225,0,0,0,0,0,0
3649.465375,13736,188677696,0,0,0,0,0,0
3611.863414,13737,188705169,0,0,0,0,0,0
3629.915314,13738,188732644,0,0,0,0,0,0
3586.828978,13739,188760121,0,0,0,0,0,0
3583.567004,13740,188787600,0,0,0,0,0,0
3556.372611,13741,188815081,1,0,0,0,0,0
3478.296895,13742,188842564,1,0,0,0,0,0
3532.67836,13743,188870049,1,0,0,0,0,0
3437.595716,13744,188897536,1,0,0,0,0,0
3394.083277,13745,188925025,1,0,0,0,0,0
3453.16049,13746,188952516,1,0,0,0,0,0
3408.810309,13747,188980009,1,0,0,0,0,0
3299.156206,13748,189007504,1,0,0,0,0,0
3290.245844,13749,189035001,1,0,0,0,0,0
3334.154515,13750,189062500,1,0,0,0,0,0
3334.17118,13751,189090001,1,0,0,0,0,0
3222.453184,13752,189117504,1,0,0,0,0,0
3258.408433,13753,189145009,1,0,0,0,0,0
3306.28081,13754,189172516,1,0,0,0,0,0
3225.452914,13755,189200025,1,0,0,0,0,0
3105.250753,13756,189227536,1,0,0,0,0,0
3134.040901,13757,189255049,1,0,0,0,0,0
3103.631727,13758,189282564,1,0,0,0,0,0
3237.884542,13759,189310081,1,0,0,0,0,0
3155.029984,13760,189337600,1,0,0,0,0,0
3133.227195,13761,189365121,1,0,0,0,0,0
3073.897722,13762,189392644,1,0,0,0,0,0
3016.324484,13763,189420169,1,0,0,0,0,0
3268.346489,13764,189447696,1,0,0,0,0,0
3192.393178,13765,189475225,1,0,0,0,0,0
3510.948776,13766,189502756,1,0,0,0,0,0
3697.734587,13767,189530289,1,0,0,0,0,0
3157.217179,13768,189557824,1,0,0,0,0,0
3083.258369,13769,189585361,1,0,0,0,0,0
3042.325079,13770,189612900,1,0,0,0,0,0
3141.873809,13771,189640441,1,0,0,0,0,0
3028.070744,13772,189667984,1,0,0,0,0,0
2862.354457,13773,189695529,1,0,0,0,0,0
2758.409745,13774,189723076,1,0,0,0,0,0
2710.448298,13775,189750625,1,0,0,0,0,0
2544.702012,13776,189778176,1,0,0,0,0,0
2510.525591,13777,189805729,1,0,0,0,0,0
2624.970205,13778,189833284,1,0,0,0,0,0
2385.830835,13779,189860841,1,0,0,0,0,0
2306.839846,13780,189888400,1,0,0,0,0,0
2279.3297,13781,189915961,1,0,0,0,0,0
2609.511304,13782,189943524,1,0,0,0,0,0
2323.900646,13783,189971089,1,0,0,0,0,0
2290.16667,13784,189998656,1,0,0,0,0,0
2130.863171,13785,190026225,1,0,0,0,0,0
2093.135121,13786,190053796,1,0,0,0,0,0
2090.103967,13787,190081369,1,0,0,0,0,0
2107.732612,13788,190108944,1,0,0,0,0,0
2025.624596,13789,190136521,1,0,0,0,0,0
2172.093955,13790,190164100,1,0,0,0,0,0
2047.941461,13791,190191681,1,0,0,0,0,0
2188.080695,13792,190219264,1,0,0,0,0,0
2173.85511,13793,190246849,1,0,0,0,0,0
2170.794614,13794,190274436,1,0,0,0,0,0
2255.802382,13795,190302025,1,0,0,0,0,0
2117.790696,13796,190329616,1,0,0,0,0,0
1888.790566,13797,190357209,1,0,0,0,0,0
1869.179023,13798,190384804,1,0,0,0,0,0
1807.476785,13799,190412401,1,0,0,0,0,0
1764.394037,13800,190440000,1,0,0,0,0,0
1764.482799,13801,190467601,1,0,0,0,0,0
1781.924059,13802,190495204,1,0,0,0,0,0
1796.669818,13803,190522809,1,0,0,0,0,0
1734.522983,13804,190550416,1,0,0,0,0,0
1692.407635,13805,190578025,1,0,0,0,0,0
1728.250665,13806,190605636,1,0,0,0,0,0
1756.02238,13807,190633249,1,0,0,0,0,0
1707.407026,13808,190660864,1,0,0,0,0,0
1669.381485,13809,190688481,1,0,0,0,0,0
1639.384966,13810,190716100,1,0,0,0,0,0
1617.625758,13811,190743721,1,0,0,0,0,0
1670.323038,13812,190771344,1,0,0,0,0,0
1716.698853,13813,190798969,1,0,0,0,0,0
1944.12786,13814,190826596,1,0,0,0,0,0
1820.185543,13815,190854225,1,0,0,0,0,0
1759.43244,13816,190881856,1,0,0,0,0,0
1793.782189,13817,190909489,1,0,0,0,0,0
1817.884474,13818,190937124,1,0,0,0,0,0
1732.896009,13819,190964761,1,0,0,0,0,0
1720.012732,13820,190992400,1,0,0,0,0,0
1680.009781,13821,191020041,1,0,0,0,0,0
1660.716114,13822,191047684,1,0,0,0,0,0
1664.16414,13823,191075329,1,0,0,0,0,0
1669.356964,13824,191102976,1,0,0,0,0,0
1648.223679,13825,191130625,1,0,0,0,0,0
1775.60306,13826,191158276,1,0,0,0,0,0
1666.130287,13827,191185929,1,0,0,0,0,0
1714.19641,13828,191213584,1,0,0,0,0,0
1698.069616,13829,191241241,1,0,0,0,0,0
1703.653469,13830,191268900,1,0,0,0,0,0
1573.246021,13831,191296561,1,0,0,0,0,0
1604.409726,13832,191324224,1,0,0,0,0,0
1568.672377,13833,191351889,1,0,0,0,0,0
1524.952412,13834,191379556,1,0,0,0,0,0
1523.65613,13835,191407225,1,0,0,0,0,0
1568.861117,13836,191434896,1,0,0,0,0,0
1550.637099,13837,191462569,1,0,0,0,0,0
1529.09431,13838,191490244,1,0,0,0,0,0
1496.48874,13839,191517921,1,0,0,0,0,0
1479.997312,13840,191545600,1,0,0,0,0,0
1593.079297,13841,191573281,1,0,0,0,0,0
1588.236154,13842,191600964,1,0,0,0,0,0
1495.997575,13843,191628649,1,0,0,0,0,0
1507.359018,13844,191656336,1,0,0,0,0,0
1505.413499,13845,191684025,1,0,0,0,0,0
1530.267625,13846,191711716,1,0,0,0,0,0
1530.660164,13847,191739409,1,0,0,0,0,0
1527.709473,13848,191767104,1,0,0,0,0,0
1663.783295,13849,191794801,1,0,0,0,0,0
1587.255512,13850,191822500,1,0,0,0,0,0
1566.556813,13851,191850201,1,0,0,0,0,0
1577.340391,13852,191877904,1,0,0,0,0,0
1705.573295,13853,191905609,1,0,0,0,0,0
1642.553522,13854,191933316,1,0,0,0,0,0
1563.987969,13855,191961025,1,0,0,0,0,0
1636.845281,13856,191988736,1,0,0,0,0,0
1833.79959,13857,192016449,1,0,0,0,0,0
1689.719336,13858,192044164,1,0,0,0,0,0
1793.014931,13859,192071881,1,0,0,0,0,0
1991.214236,13860,192099600,1,0,0,0,0,0
2123.13621,13861,192127321,1,0,0,0,0,0
2090.62611,13862,192155044,1,0,0,0,0,0
2139.17942,13863,192182769,1,0,0,0,0,0
2301.069975,13864,192210496,1,0,0,0,0,0
2420.348084,13865,192238225,1,0,0,0,0,0
2507.297646,13866,192265956,1,0,0,0,0,0
2533.433822,13867,192293689,1,0,0,0,0,0
2565.640362,13868,192321424,1,0,0,0,0,0
2633.504388,13869,192349161,1,0,0,0,0,0
2961.210831,13870,192376900,1,0,0,0,0,0
3008.540518,13871,192404641,1,0,0,0,0,0
3209.04289,13872,192432384,1,0,0,0,0,0
3365.576166,13873,192460129,1,0,0,0,0,0
3368.242471,13874,192487876,1,0,0,0,0,0
3698.07027,13875,192515625,1,0,0,0,0,0
