MB,t,tsq,Day of Week_1,Day of Week_2,Day of Week_3,Day of Week_4,Day of Week_5,Day of Week_6,Lag1,Lag2,Lag3,Lag4,Lag5,Lag6,Lag7,Lag8,Lag9,Lag10,Lag11,Lag12,Lag13,Lag14,Lag15
6869.363135,10218,104407524,0,1,0,0,0,0,7161.67999,6744.076605,6720.767801,7022.478863,6769.519262,6980.088876,6814.717941,6520.061817,6348.369512,6681.209514,6413.875929,6196.383793,6018.985253,5605.120124,5605.384906
6860.76862,10219,104427961,0,1,0,0,0,0,6869.363135,7161.67999,6744.076605,6720.767801,7022.478863,6769.519262,6980.088876,6814.717941,6520.061817,6348.369512,6681.209514,6413.875929,6196.383793,6018.985253,5605.120124
6747.50686,10220,104448400,0,1,0,0,0,0,6860.76862,6869.363135,7161.67999,6744.076605,6720.767801,7022.478863,6769.519262,6980.088876,6814.717941,6520.061817,6348.369512,6681.209514,6413.875929,6196.383793,6018.985253
6750.75905,10221,104468841,0,1,0,0,0,0,6747.50686,6860.76862,6869.363135,7161.67999,6744.076605,6720.767801,7022.478863,6769.519262,6980.088876,6814.717941,6520.061817,6348.369512,6681.209514,6413.875929,6196.383793
7034.462652,10222,104489284,0,1,0,0,0,0,6750.75905,6747.50686,6860.76862,6869.363135,7161.67999,6744.076605,6720.767801,7022.478863,6769.519262,6980.088876,6814.717941,6520.061817,6348.369512,6681.209514,6413.875929
7290.845268,10223,104509729,0,1,0,0,0,0,7034.462652,6750.75905,6747.50686,6860.76862,6869.363135,7161.67999,6744.076605,6720.767801,7022.478863,6769.519262,6980.088876,6814.717941,6520.061817,6348.369512,6681.209514
7357.218615,10224,104530176,0,1,0,0,0,0,7290.845268,7034.462652,6750.75905,6747.50686,6860.76862,6869.363135,7161.67999,6744.076605,6720.767801,7022.478863,6769.519262,6980.088876,6814.717941,6520.061817,6348.369512
7295.21722,10225,104550625,0,1,0,0,0,0,7357.218615,7290.845268,7034.462652,6750.75905,6747.50686,6860.76862,6869.363135,7161.67999,6744.076605,6720.767801,7022.478863,6769.519262,6980.088876,6814.717941,6520.061817
7414.568878,10226,104571076,0,1,0,0,0,0,7295.21722,7357.218615,7290.845268,7034.462652,6750.75905,6747.50686,6860.76862,6869.363135,7161.67999,6744.076605,6720.767801,7022.478863,6769.519262,6980.088876,6814.717941
7382.056031,10227,104591529,0,1,0,0,0,0,7414.568878,7295.21722,7357.218615,7290.845268,7034.462652,6750.75905,6747.50686,6860.76862,6869.363135,7161.67999,6744.076605,6720.767801,7022.478863,6769.519262,6980.088876
7274.396955,10228,104611984,0,1,0,0,0,0,7382.056031,7414.568878,7295.21722,7357.218615,7290.845268,7034.462652,6750.75905,6747.50686,6860.76862,6869.363135,7161.67999,6744.076605,6720.767801,7022.478863,6769.519262
7482.558445,10229,104632441,0,1,0,0,0,0,7274.396955,7382.056031,7414.568878,7295.21722,7357.218615,7290.845268,7034.462652,6750.75905,6747.50686,6860.76862,6869.363135,7161.67999,6744.076605,6720.767801,7022.478863
7813.452911,10230,104652900,0,1,0,0,0,0,7482.558445,7274.396955,7382.056031,7414.568878,7295.21722,7357.218615,7290.845268,7034.462652,6750.75905,6747.50686,6860.76862,6869.363135,7161.67999,6744.076605,6720.767801
7728.418545,10231,104673361,0,1,0,0,0,0,7813.452911,7482.558445,7274.396955,7382.056031,7414.568878,7295.21722,7357.218615,7290.845268,7034.462652,6750.75905,6747.50686,6860.76862,6869.363135,7161.67999,6744.076605
7859.371176,10232,104693824,0,1,0,0,0,0,7728.418545,7813.452911,7482.558445,7274.396955,7382.056031,7414.568878,7295.21722,7357.218615,7290.845268,7034.462652,6750.75905,6747.50686,6860.76862,6869.363135,7161.67999
8112.399148,10233,104714289,0,1,0,0,0,0,7859.371176,7728.418545,7813.452911,7482.558445,7274.396955,7382.056031,7414.568878,7295.21722,7357.218615,7290.845268,7034.462652,6750.75905,6747.50686,6860.76862,6869.363135
8144.241938,10234,104734756,0,1,0,0,0,0,8112.399148,7859.371176,7728.418545,7813.452911,7482.558445,7274.396955,7382.056031,7414.568878,7295.21722,7357.218615,7290.845268,7034.462652,6750.75905,6747.50686,6860.76862
8110.797085,10235,104755225,0,1,0,0,0,0,8144.241938,8112.399148,7859.371176,7728.418545,7813.452911,7482.558445,7274.396955,7382.056031,7414.568878,7295.21722,7357.218615,7290.845268,7034.462652,6750.75905,6747.50686
7849.784588,10236,104775696,0,1,0,0,0,0,8110.797085,8144.241938,8112.399148,7859.371176,7728.418545,7813.452911,7482.558445,7274.396955,7382.056031,7414.568878,7295.21722,7357.218615,7290.845268,7034.462652,6750.75905
7770.358278,10237,104796169,0,1,0,0,0,0,7849.784588,8110.797085,8144.241938,8112.399148,7859.371176,7728.418545,7813.452911,7482.558445,7274.396955,7382.056031,7414.568878,7295.21722,7357.218615,7290.845268,7034.462652
7791.040267,10238,104816644,0,1,0,0,0,0,7770.358278,7849.784588,8110.797085,8144.241938,8112.399148,7859.371176,7728.418545,7813.452911,7482.558445,7274.396955,7382.056031,7414.568878,7295.21722,7357.218615,7290.845268
7763.387682,10239,104837121,0,1,0,0,0,0,7791.040267,7770.358278,7849.784588,8110.797085,8144.241938,8112.399148,7859.371176,7728.418545,7813.452911,7482.558445,7274.396955,7382.056031,7414.568878,7295.21722,7357.218615
7757.7138,10240,104857600,0,1,0,0,0,0,7763.387682,7791.040267,7770.358278,7849.784588,8110.797085,8144.241938,8112.399148,7859.371176,7728.418545,7813.452911,7482.558445,7274.396955,7382.056031,7414.568878,7295.21722
7752.326617,10241,104878081,0,1,0,0,0,0,7757.7138,7763.387682,7791.040267,7770.358278,7849.784588,8110.797085,8144.241938,8112.399148,7859.371176,7728.418545,7813.452911,7482.558445,7274.396955,7382.056031,7414.568878
7649.403961,10242,104898564,0,1,0,0,0,0,7752.326617,7757.7138,7763.387682,7791.040267,7770.358278,7849.784588,8110.797085,8144.241938,8112.399148,7859.371176,7728.418545,7813.452911,7482.558445,7274.396955,7382.056031
7559.459505,10243,104919049,0,1,0,0,0,0,7649.403961,7752.326617,7757.7138,7763.387682,7791.040267,7770.358278,7849.784588,8110.797085,8144.241938,8112.399148,7859.371176,7728.418545,7813.452911,7482.558445,7274.396955
7488.491268,10244,104939536,0,1,0,0,0,0,7559.459505,7649.403961,7752.326617,7757.7138,7763.387682,7791.040267,7770.358278,7849.784588,8110.797085,8144.241938,8112.399148,7859.371176,7728.418545,7813.452911,7482.558445
7488.702487,10245,104960025,0,1,0,0,0,0,7488.491268,7559.459505,7649.403961,7752.326617,7757.7138,7763.387682,7791.040267,7770.358278,7849.784588,8110.797085,8144.241938,8112.399148,7859.371176,7728.418545,7813.452911
7759.339375,10246,104980516,0,1,0,0,0,0,7488.702487,7488.491268,7559.459505,7649.403961,7752.326617,7757.7138,7763.387682,7791.040267,7770.358278,7849.784588,8110.797085,8144.241938,8112.399148,7859.371176,7728.418545
7866.013044,10247,105001009,0,1,0,0,0,0,7759.339375,7488.702487,7488.491268,7559.459505,7649.403961,7752.326617,7757.7138,7763.387682,7791.040267,7770.358278,7849.784588,8110.797085,8144.241938,8112.399148,7859.371176
7789.498472,10248,105021504,0,1,0,0,0,0,7866.013044,7759.339375,7488.702487,7488.491268,7559.459505,7649.403961,7752.326617,7757.7138,7763.387682,7791.040267,7770.358278,7849.784588,8110.797085,8144.241938,8112.399148
7724.798217,10249,105042001,0,1,0,0,0,0,7789.498472,7866.013044,7759.339375,7488.702487,7488.491268,7559.459505,7649.403961,7752.326617,7757.7138,7763.387682,7791.040267,7770.358278,7849.784588,8110.797085,8144.241938
7734.611695,10250,105062500,0,1,0,0,0,0,7724.798217,7789.498472,7866.013044,7759.339375,7488.702487,7488.491268,7559.459505,7649.403961,7752.326617,7757.7138,7763.387682,7791.040267,7770.358278,7849.784588,8110.797085
7632.072564,10251,105083001,0,1,0,0,0,0,7734.611695,7724.798217,7789.498472,7866.013044,7759.339375,7488.702487,7488.491268,7559.459505,7649.403961,7752.326617,7757.7138,7763.387682,7791.040267,7770.358278,7849.784588
7839.627727,10252,105103504,0,1,0,0,0,0,7632.072564,7734.611695,7724.798217,7789.498472,7866.013044,7759.339375,7488.702487,7488.491268,7559.459505,7649.403961,7752.326617,7757.7138,7763.387682,7791.040267,7770.358278
7890.472504,10253,105124009,0,1,0,0,0,0,7839.627727,7632.072564,7734.611695,7724.798217,7789.498472,7866.013044,7759.339375,7488.702487,7488.491268,7559.459505,7649.403961,7752.326617,7757.7138,7763.387682,7791.040267
7864.060381,10254,105144516,0,1,0,0,0,0,7890.472504,7839.627727,7632.072564,7734.611695,7724.798217,7789.498472,7866.013044,7759.339375,7488.702487,7488.491268,7559.459505,7649.403961,7752.326617,7757.7138,7763.387682
8012.690097,10255,105165025,0,1,0,0,0,0,7864.060381,7890.472504,7839.627727,7632.072564,7734.611695,7724.798217,7789.498472,7866.013044,7759.339375,7488.702487,7488.491268,7559.459505,7649.403961,7752.326617,7757.7138
7966.693731,10256,105185536,0,1,0,0,0,0,8012.690097,7864.060381,7890.472504,7839.627727,7632.072564,7734.611695,7724.798217,7789.498472,7866.013044,7759.339375,7488.702487,7488.491268,7559.459505,7649.403961,7752.326617
7775.014376,10257,105206049,0,1,0,0,0,0,7966.693731,8012.690097,7864.060381,7890.472504,7839.627727,7632.072564,7734.611695,7724.798217,7789.498472,7866.013044,7759.339375,7488.702487,7488.491268,7559.459505,7649.403961
7912.682845,10258,105226564,0,1,0,0,0,0,7775.014376,7966.693731,8012.690097,7864.060381,7890.472504,7839.627727,7632.072564,7734.611695,7724.798217,7789.498472,7866.013044,7759.339375,7488.702487,7488.491268,7559.459505
8043.618701,10259,105247081,0,1,0,0,0,0,7912.682845,7775.014376,7966.693731,8012.690097,7864.060381,7890.472504,7839.627727,7632.072564,7734.611695,7724.798217,7789.498472,7866.013044,7759.339375,7488.702487,7488.491268
8033.736151,10260,105267600,0,1,0,0,0,0,8043.618701,7912.682845,7775.014376,7966.693731,8012.690097,7864.060381,7890.472504,7839.627727,7632.072564,7734.611695,7724.798217,7789.498472,7866.013044,7759.339375,7488.702487
8243.375981,10261,105288121,0,1,0,0,0,0,8033.736151,8043.618701,7912.682845,7775.014376,7966.693731,8012.690097,7864.060381,7890.472504,7839.627727,7632.072564,7734.611695,7724.798217,7789.498472,7866.013044,7759.339375
8209.194243,10262,105308644,0,1,0,0,0,0,8243.375981,8033.736151,8043.618701,7912.682845,7775.014376,7966.693731,8012.690097,7864.060381,7890.472504,7839.627727,7632.072564,7734.611695,7724.798217,7789.498472,7866.013044
8318.029315,10263,105329169,0,1,0,0,0,0,8209.194243,8243.375981,8033.736151,8043.618701,7912.682845,7775.014376,7966.693731,8012.690097,7864.060381,7890.472504,7839.627727,7632.072564,7734.611695,7724.798217,7789.498472
8346.359373,10264,105349696,0,1,0,0,0,0,8318.029315,8209.194243,8243.375981,8033.736151,8043.618701,7912.682845,7775.014376,7966.693731,8012.690097,7864.060381,7890.472504,7839.627727,7632.072564,7734.611695,7724.798217
7996.800239,10265,105370225,0,1,0,0,0,0,8346.359373,8318.029315,8209.194243,8243.375981,8033.736151,8043.618701,7912.682845,7775.014376,7966.693731,8012.690097,7864.060381,7890.472504,7839.627727,7632.072564,7734.611695
8063.144819,10266,105390756,0,1,0,0,0,0,7996.800239,8346.359373,8318.029315,8209.194243,8243.375981,8033.736151,8043.618701,7912.682845,7775.014376,7966.693731,8012.690097,7864.060381,7890.472504,7839.627727,7632.072564
7903.345536,10267,105411289,0,1,0,0,0,0,8063.144819,7996.800239,8346.359373,8318.029315,8209.194243,8243.375981,8033.736151,8043.618701,7912.682845,7775.014376,7966.693731,8012.690097,7864.060381,7890.472504,7839.627727
8142.146657,10268,105431824,0,1,0,0,0,0,7903.345536,8063.144819,7996.800239,8346.359373,8318.029315,8209.194243,8243.375981,8033.736151,8043.618701,7912.682845,7775.014376,7966.693731,8012.690097,7864.060381,7890.472504
8134.187848,10269,105452361,0,1,0,0,0,0,8142.146657,7903.345536,8063.144819,7996.800239,8346.359373,8318.029315,8209.194243,8243.375981,8033.736151,8043.618701,7912.682845,7775.014376,7966.693731,8012.690097,7864.060381
7896.277451,10270,105472900,0,1,0,0,0,0,8134.187848,8142.146657,7903.345536,8063.144819,7996.800239,8346.359373,8318.029315,8209.194243,8243.375981,8033.736151,8043.618701,7912.682845,7775.014376,7966.693731,8012.690097
7828.577497,10271,105493441,0,1,0,0,0,0,7896.277451,8134.187848,8142.146657,7903.345536,8063.144819,7996.800239,8346.359373,8318.029315,8209.194243,8243.375981,8033.736151,8043.618701,7912.682845,7775.014376,7966.693731
7780.010148,10272,105513984,0,1,0,0,0,0,7828.577497,7896.277451,8134.187848,8142.146657,7903.345536,8063.144819,7996.800239,8346.359373,8318.029315,8209.194243,8243.375981,8033.736151,8043.618701,7912.682845,7775.014376
7619.450278,10273,105534529,0,1,0,0,0,0,7780.010148,7828.577497,7896.277451,8134.187848,8142.146657,7903.345536,8063.144819,7996.800239,8346.359373,8318.029315,8209.194243,8243.375981,8033.736151,8043.618701,7912.682845
7661.81981,10274,105555076,0,1,0,0,0,0,7619.450278,7780.010148,7828.577497,7896.277451,8134.187848,8142.146657,7903.345536,8063.144819,7996.800239,8346.359373,8318.029315,8209.194243,8243.375981,8033.736151,8043.618701
7654.886262,10275,105575625,0,1,0,0,0,0,7661.81981,7619.450278,7780.010148,7828.577497,7896.277451,8134.187848,8142.146657,7903.345536,8063.144819,7996.800239,8346.359373,8318.029315,8209.194243,8243.375981,8033.736151
7858.664413,10276,105596176,0,1,0,0,0,0,7654.886262,7661.81981,7619.450278,7780.010148,7828.577497,7896.277451,8134.187848,8142.146657,7903.345536,8063.144819,7996.800239,8346.359373,8318.029315,8209.194243,8243.375981
8102.778353,10277,105616729,0,1,0,0,0,0,7858.664413,7654.886262,7661.81981,7619.450278,7780.010148,7828.577497,7896.277451,8134.187848,8142.146657,7903.345536,8063.144819,7996.800239,8346.359373,8318.029315,8209.194243
8169.309635,10278,105637284,0,1,0,0,0,0,8102.778353,7858.664413,7654.886262,7661.81981,7619.450278,7780.010148,7828.577497,7896.277451,8134.187848,8142.146657,7903.345536,8063.144819,7996.800239,8346.359373,8318.029315
8622.737456,10279,105657841,0,1,0,0,0,0,8169.309635,8102.778353,7858.664413,7654.886262,7661.81981,7619.450278,7780.010148,7828.577497,7896.277451,8134.187848,8142.146657,7903.345536,8063.144819,7996.800239,8346.359373
8192.86248,10280,105678400,0,1,0,0,0,0,8622.737456,8169.309635,8102.778353,7858.664413,7654.886262,7661.81981,7619.450278,7780.010148,7828.577497,7896.277451,8134.187848,8142.146657,7903.345536,8063.144819,7996.800239
8186.733277,10281,105698961,0,1,0,0,0,0,8192.86248,8622.737456,8169.309635,8102.778353,7858.664413,7654.886262,7661.81981,7619.450278,7780.010148,7828.577497,7896.277451,8134.187848,8142.146657,7903.345536,8063.144819
8243.529462,10282,105719524,0,1,0,0,0,0,8186.733277,8192.86248,8622.737456,8169.309635,8102.778353,7858.664413,7654.886262,7661.81981,7619.450278,7780.010148,7828.577497,7896.277451,8134.187848,8142.146657,7903.345536
8094.697435,10283,105740089,0,1,0,0,0,0,8243.529462,8186.733277,8192.86248,8622.737456,8169.309635,8102.778353,7858.664413,7654.886262,7661.81981,7619.450278,7780.010148,7828.577497,7896.277451,8134.187848,8142.146657
7990.766663,10284,105760656,0,1,0,0,0,0,8094.697435,8243.529462,8186.733277,8192.86248,8622.737456,8169.309635,8102.778353,7858.664413,7654.886262,7661.81981,7619.450278,7780.010148,7828.577497,7896.277451,8134.187848
7597.592602,10285,105781225,0,0,1,0,0,0,7990.766663,8094.697435,8243.529462,8186.733277,8192.86248,8622.737456,8169.309635,8102.778353,7858.664413,7654.886262,7661.81981,7619.450278,7780.010148,7828.577497,7896.277451
7554.056046,10286,105801796,0,0,1,0,0,0,7597.592602,7990.766663,8094.697435,8243.529462,8186.733277,8192.86248,8622.737456,8169.309635,8102.778353,7858.664413,7654.886262,7661.81981,7619.450278,7780.010148,7828.577497
7699.671263,10287,105822369,0,0,1,0,0,0,7554.056046,7597.592602,7990.766663,8094.697435,8243.529462,8186.733277,8192.86248,8622.737456,8169.309635,8102.778353,7858.664413,7654.886262,7661.81981,7619.450278,7780.010148
7663.80682,10288,105842944,0,0,1,0,0,0,7699.671263,7554.056046,7597.592602,7990.766663,8094.697435,8243.529462,8186.733277,8192.86248,8622.737456,8169.309635,8102.778353,7858.664413,7654.886262,7661.81981,7619.450278
7209.333549,10289,105863521,0,0,1,0,0,0,7663.80682,7699.671263,7554.056046,7597.592602,7990.766663,8094.697435,8243.529462,8186.733277,8192.86248,8622.737456,8169.309635,8102.778353,7858.664413,7654.886262,7661.81981
7423.783463,10290,105884100,0,0,1,0,0,0,7209.333549,7663.80682,7699.671263,7554.056046,7597.592602,7990.766663,8094.697435,8243.529462,8186.733277,8192.86248,8622.737456,8169.309635,8102.778353,7858.664413,7654.886262
7277.868231,10291,105904681,0,0,1,0,0,0,7423.783463,7209.333549,7663.80682,7699.671263,7554.056046,7597.592602,7990.766663,8094.697435,8243.529462,8186.733277,8192.86248,8622.737456,8169.309635,8102.778353,7858.664413
7575.834169,10292,105925264,0,0,1,0,0,0,7277.868231,7423.783463,7209.333549,7663.80682,7699.671263,7554.056046,7597.592602,7990.766663,8094.697435,8243.529462,8186.733277,8192.86248,8622.737456,8169.309635,8102.778353
7431.385605,10293,105945849,0,0,1,0,0,0,7575.834169,7277.868231,7423.783463,7209.333549,7663.80682,7699.671263,7554.056046,7597.592602,7990.766663,8094.697435,8243.529462,8186.733277,8192.86248,8622.737456,8169.309635
7218.010535,10294,105966436,0,0,1,0,0,0,7431.385605,7575.834169,7277.868231,7423.783463,7209.333549,7663.80682,7699.671263,7554.056046,7597.592602,7990.766663,8094.697435,8243.529462,8186.733277,8192.86248,8622.737456
7077.956973,10295,105987025,0,0,1,0,0,0,7218.010535,7431.385605,7575.834169,7277.868231,7423.783463,7209.333549,7663.80682,7699.671263,7554.056046,7597.592602,7990.766663,8094.697435,8243.529462,8186.733277,8192.86248
7387.574542,10296,106007616,0,0,1,0,0,0,7077.956973,7218.010535,7431.385605,7575.834169,7277.868231,7423.783463,7209.333549,7663.80682,7699.671263,7554.056046,7597.592602,7990.766663,8094.697435,8243.529462,8186.733277
7435.487026,10297,106028209,0,0,1,0,0,0,7387.574542,7077.956973,7218.010535,7431.385605,7575.834169,7277.868231,7423.783463,7209.333549,7663.80682,7699.671263,7554.056046,7597.592602,7990.766663,8094.697435,8243.529462
7003.328973,10298,106048804,0,0,1,0,0,0,7435.487026,7387.574542,7077.956973,7218.010535,7431.385605,7575.834169,7277.868231,7423.783463,7209.333549,7663.80682,7699.671263,7554.056046,7597.592602,7990.766663,8094.697435
6912.079248,10299,106069401,0,0,1,0,0,0,7003.328973,7435.487026,7387.574542,7077.956973,7218.010535,7431.385605,7575.834169,7277.868231,7423.783463,7209.333549,7663.80682,7699.671263,7554.056046,7597.592602,7990.766663
6705.404016,10300,106090000,0,0,1,0,0,0,6912.079248,7003.328973,7435.487026,7387.574542,7077.956973,7218.010535,7431.385605,7575.834169,7277.868231,7423.783463,7209.333549,7663.80682,7699.671263,7554.056046,7597.592602
6711.810205,10301,106110601,0,0,1,0,0,0,6705.404016,6912.079248,7003.328973,7435.487026,7387.574542,7077.956973,7218.010535,7431.385605,7575.834169,7277.868231,7423.783463,7209.333549,7663.80682,7699.671263,7554.056046
6853.602881,10302,106131204,0,0,1,0,0,0,6711.810205,6705.404016,6912.079248,7003.328973,7435.487026,7387.574542,7077.956973,7218.010535,7431.385605,7575.834169,7277.868231,7423.783463,7209.333549,7663.80682,7699.671263
6679.245705,10303,106151809,0,0,1,0,0,0,6853.602881,6711.810205,6705.404016,6912.079248,7003.328973,7435.487026,7387.574542,7077.956973,7218.010535,7431.385605,7575.834169,7277.868231,7423.783463,7209.333549,7663.80682
6470.648903,10304,106172416,0,0,1,0,0,0,6679.245705,6853.602881,6711.810205,6705.404016,6912.079248,7003.328973,7435.487026,7387.574542,7077.956973,7218.010535,7431.385605,7575.834169,7277.868231,7423.783463,7209.333549
6345.637486,10305,106193025,0,0,1,0,0,0,6470.648903,6679.245705,6853.602881,6711.810205,6705.404016,6912.079248,7003.328973,7435.487026,7387.574542,7077.956973,7218.010535,7431.385605,7575.834169,7277.868231,7423.783463
6269.053678,10306,106213636,0,0,1,0,0,0,6345.637486,6470.648903,6679.245705,6853.602881,6711.810205,6705.404016,6912.079248,7003.328973,7435.487026,7387.574542,7077.956973,7218.010535,7431.385605,7575.834169,7277.868231
5995.31434,10307,106234249,0,0,1,0,0,0,6269.053678,6345.637486,6470.648903,6679.245705,6853.602881,6711.810205,6705.404016,6912.079248,7003.328973,7435.487026,7387.574542,7077.956973,7218.010535,7431.385605,7575.834169
6066.443546,10308,106254864,0,0,1,0,0,0,5995.31434,6269.053678,6345.637486,6470.648903,6679.245705,6853.602881,6711.810205,6705.404016,6912.079248,7003.328973,7435.487026,7387.574542,7077.956973,7218.010535,7431.385605
5766.793747,10309,106275481,0,0,1,0,0,0,6066.443546,5995.31434,6269.053678,6345.637486,6470.648903,6679.245705,6853.602881,6711.810205,6705.404016,6912.079248,7003.328973,7435.487026,7387.574542,7077.956973,7218.010535
4575.76479,10310,106296100,0,0,1,0,0,0,5766.793747,6066.443546,5995.31434,6269.053678,6345.637486,6470.648903,6679.245705,6853.602881,6711.810205,6705.404016,6912.079248,7003.328973,7435.487026,7387.574542,7077.956973
4516.603254,10311,106316721,0,0,1,0,0,0,4575.76479,5766.793747,6066.443546,5995.31434,6269.053678,6345.637486,6470.648903,6679.245705,6853.602881,6711.810205,6705.404016,6912.079248,7003.328973,7435.487026,7387.574542
4400.17022,10312,106337344,0,0,1,0,0,0,4516.603254,4575.76479,5766.793747,6066.443546,5995.31434,6269.053678,6345.637486,6470.648903,6679.245705,6853.602881,6711.810205,6705.404016,6912.079248,7003.328973,7435.487026
4028.524001,10313,106357969,0,0,1,0,0,0,4400.17022,4516.603254,4575.76479,5766.793747,6066.443546,5995.31434,6269.053678,6345.637486,6470.648903,6679.245705,6853.602881,6711.810205,6705.404016,6912.079248,7003.328973
3906.194752,10314,106378596,0,0,1,0,0,0,4028.524001,4400.17022,4516.603254,4575.76479,5766.793747,6066.443546,5995.31434,6269.053678,6345.637486,6470.648903,6679.245705,6853.602881,6711.810205,6705.404016,6912.079248
3921.56875,10315,106399225,0,0,1,0,0,0,3906.194752,4028.524001,4400.17022,4516.603254,4575.76479,5766.793747,6066.443546,5995.31434,6269.053678,6345.637486,6470.648903,6679.245705,6853.602881,6711.810205,6705.404016
3878.76485,10316,106419856,0,0,1,0,0,0,3921.56875,3906.194752,4028.524001,4400.17022,4516.603254,4575.76479,5766.793747,6066.443546,5995.31434,6269.053678,6345.637486,6470.648903,6679.245705,6853.602881,6711.810205
3894.094521,10317,106440489,0,0,1,0,0,0,3878.76485,3921.56875,3906.194752,4028.524001,4400.17022,4516.603254,4575.76479,5766.793747,6066.443546,5995.31434,6269.053678,6345.637486,6470.648903,6679.245705,6853.602881
3752.421137,10318,106461124,0,0,1,0,0,0,3894.094521,3878.76485,3921.56875,3906.194752,4028.524001,4400.17022,4516.603254,4575.76479,5766.793747,6066.443546,5995.31434,6269.053678,6345.637486,6470.648903,6679.245705
3538.490603,10319,106481761,0,0,1,0,0,0,3752.421137,3894.094521,3878.76485,3921.56875,3906.194752,4028.524001,4400.17022,4516.603254,4575.76479,5766.793747,6066.443546,5995.31434,6269.053678,6345.637486,6470.648903
3345.03831,10320,106502400,0,0,1,0,0,0,3538.490603,3752.421137,3894.094521,3878.76485,3921.56875,3906.194752,4028.524001,4400.17022,4516.603254,4575.76479,5766.793747,6066.443546,5995.31434,6269.053678,6345.637486
3290.730271,10321,106523041,0,0,1,0,0,0,3345.03831,3538.490603,3752.421137,3894.094521,3878.76485,3921.56875,3906.194752,4028.524001,4400.17022,4516.603254,4575.76479,5766.793747,6066.443546,5995.31434,6269.053678
3304.012796,10322,106543684,0,0,1,0,0,0,3290.730271,3345.03831,3538.490603,3752.421137,3894.094521,3878.76485,3921.56875,3906.194752,4028.524001,4400.17022,4516.603254,4575.76479,5766.793747,6066.443546,5995.31434
3305.942048,10323,106564329,0,0,1,0,0,0,3304.012796,3290.730271,3345.03831,3538.490603,3752.421137,3894.094521,3878.76485,3921.56875,3906.194752,4028.524001,4400.17022,4516.603254,4575.76479,5766.793747,6066.443546
3123.694985,10324,106584976,0,0,1,0,0,0,3305.942048,3304.012796,3290.730271,3345.03831,3538.490603,3752.421137,3894.094521,3878.76485,3921.56875,3906.194752,4028.524001,4400.17022,4516.603254,4575.76479,5766.793747
3072.527634,10325,106605625,0,0,1,0,0,0,3123.694985,3305.942048,3304.012796,3290.730271,3345.03831,3538.490603,3752.421137,3894.094521,3878.76485,3921.56875,3906.194752,4028.524001,4400.17022,4516.603254,4575.76479
3034.631606,10326,106626276,0,0,1,0,0,0,3072.527634,3123.694985,3305.942048,3304.012796,3290.730271,3345.03831,3538.490603,3752.421137,3894.094521,3878.76485,3921.56875,3906.194752,4028.524001,4400.17022,4516.603254
3033.582678,10327,106646929,0,0,1,0,0,0,3034.631606,3072.527634,3123.694985,3305.942048,3304.012796,3290.730271,3345.03831,3538.490603,3752.421137,3894.094521,3878.76485,3921.56875,3906.194752,4028.524001,4400.17022
2992.071428,10328,106667584,0,0,1,0,0,0,3033.582678,3034.631606,3072.527634,3123.694985,3305.942048,3304.012796,3290.730271,3345.03831,3538.490603,3752.421137,3894.094521,3878.76485,3921.56875,3906.194752,4028.524001
3079.763207,10329,106688241,0,0,1,0,0,0,2992.071428,3033.582678,3034.631606,3072.527634,3123.694985,3305.942048,3304.012796,3290.730271,3345.03831,3538.490603,3752.421137,3894.094521,3878.76485,3921.56875,3906.194752
2991.623756,10330,106708900,0,0,1,0,0,0,3079.763207,2992.071428,3033.582678,3034.631606,3072.527634,3123.694985,3305.942048,3304.012796,3290.730271,3345.03831,3538.490603,3752.421137,3894.094521,3878.76485,3921.56875
2994.461969,10331,106729561,0,0,1,0,0,0,2991.623756,3079.763207,2992.071428,3033.582678,3034.631606,3072.527634,3123.694985,3305.942048,3304.012796,3290.730271,3345.03831,3538.490603,3752.421137,3894.094521,3878.76485
2836.408341,10332,106750224,0,0,1,0,0,0,2994.461969,2991.623756,3079.763207,2992.071428,3033.582678,3034.631606,3072.527634,3123.694985,3305.942048,3304.012796,3290.730271,3345.03831,3538.490603,3752.421137,3894.094521
2734.323526,10333,106770889,0,0,1,0,0,0,2836.408341,2994.461969,2991.623756,3079.763207,2992.071428,3033.582678,3034.631606,3072.527634,3123.694985,3305.942048,3304.012796,3290.730271,3345.03831,3538.490603,3752.421137
2743.414291,10334,106791556,0,0,1,0,0,0,2734.323526,2836.408341,2994.461969,2991.623756,3079.763207,2992.071428,3033.582678,3034.631606,3072.527634,3123.694985,3305.942048,3304.012796,3290.730271,3345.03831,3538.490603
2788.855286,10335,106812225,0,0,1,0,0,0,2743.414291,2734.323526,2836.408341,2994.461969,2991.623756,3079.763207,2992.071428,3033.582678,3034.631606,3072.527634,3123.694985,3305.942048,3304.012796,3290.730271,3345.03831
2646.067875,10336,106832896,0,0,1,0,0,0,2788.855286,2743.414291,2734.323526,2836.408341,2994.461969,2991.623756,3079.763207,2992.071428,3033.582678,3034.631606,3072.527634,3123.694985,3305.942048,3304.012796,3290.730271
2612.6541,10337,106853569,0,0,1,0,0,0,2646.067875,2788.855286,2743.414291,2734.323526,2836.408341,2994.461969,2991.623756,3079.763207,2992.071428,3033.582678,3034.631606,3072.527634,3123.694985,3305.942048,3304.012796
